time;ahrsDataKalman.angData[0];ahrsDataKalman.angData[1];ahrsDataKalman.angData[2];ahrsDataMahony.angData[0];ahrsDataMahony.angData[1];ahrsDataMahony.angData[2]
2024-09-08-01:09:30.743830;-0.043312988281249964;0.25661987304687495;0.0;-0.0030664062499998757;0.1905004882812502;-0.024147949218749964;
2024-09-08-01:09:30.745936;-0.049254150390625195;0.2736767578124999;0.0;-0.003641357421875213;0.1977832031250002;-0.02433959960937493;
2024-09-08-01:09:30.748684;-0.05366210937499982;0.2884338378906248;0.0;-0.004024658203125142;0.2048742675781252;-0.024531249999999893;
2024-09-08-01:09:30.750840;-0.05596191406249984;0.29245849609374996;0.0;-0.004407958984375071;0.20832397460937502;-0.024531249999999893;
2024-09-08-01:09:30.752283;-0.06017822265624995;0.3031909179687502;0.0;-0.004791259765625;0.21541503906250004;-0.024722900390624858;
2024-09-08-01:09:30.757405;-0.06171142578125011;0.3100903320312498;0.0;-0.005174560546874929;0.22212280273437512;-0.024722900390624858;
2024-09-08-01:09:30.758003;-0.05807006835937489;0.31124023437500004;0.0;-0.005174560546874929;0.22538085937499996;-0.024914550781249822;
2024-09-08-01:09:30.767433;-0.05845336914062482;0.3196728515624998;0.0;-0.005557861328124858;0.23247192382812498;-0.025106201171874787;
2024-09-08-01:09:30.767996;-0.056153564453124805;0.32369750976562495;0.0;-0.005749511718749822;0.2389880371093751;-0.025106201171874787;
2024-09-08-01:09:30.768705;-0.054045410156250195;0.32599731445312496;0.0;-0.005749511718749822;0.24224609374999995;-0.025297851562500195;
2024-09-08-01:09:30.769393;-0.051362304687499805;0.33519653320312504;0.0;-0.005749511718749822;0.24895385742187504;-0.02548950195312516;
2024-09-08-01:09:30.769956;-0.05002075195312505;0.3373046875000001;0.0;-0.005941162109374787;0.25508666992187523;-0.02548950195312516;
2024-09-08-01:09:30.770604;-0.046187744140624876;0.33998779296875004;0.0;-0.005941162109374787;0.25834472656250007;-0.025681152343750124;
2024-09-08-01:09:30.771363;-0.038138427734375036;0.34822875976562484;0.0;-0.005749511718749822;0.2648608398437502;-0.02587280273437509;
2024-09-08-01:09:30.777441;-0.028555908203125036;0.35091186523437523;0.0;-0.005749511718749822;0.27099365234374995;-0.026064453125000053;
2024-09-08-01:09:30.778025;-0.022998046875000178;0.35455322265625;0.0;-0.005557861328124858;0.2740600585937498;-0.026064453125000053;
2024-09-08-01:09:30.778616;-0.014182128906250036;0.36394409179687504;0.0;-0.005366210937499893;0.280384521484375;-0.026256103515625018;
2024-09-08-01:09:30.779842;-0.005174560546874929;0.3679687500000002;0.0;-0.005174560546874929;0.2863256835937502;-0.026447753906249982;
2024-09-08-01:09:30.787402;-0.004024658203125142;0.3683520507812501;0.0;-0.0049829101562499645;0.2892004394531251;-0.026639404296874947;
2024-09-08-01:09:30.787998;0.007666015624999911;0.37371826171875;0.0;-0.004791259765625;0.2953332519531249;-0.026639404296874947;
2024-09-08-01:09:30.788572;0.011307373046875124;0.3779345703125001;0.0;-0.004407958984375071;0.30108276367187514;-0.02683105468749991;
2024-09-08-01:09:30.794074;0.015715332031250195;0.38253417968750014;0.0;-0.004407958984375071;0.30395751953125005;-0.027022705078124876;
2024-09-08-01:09:30.794731;0.02108154296875009;0.38176757812499984;0.0;-0.004024658203125142;0.30989868164062484;-0.02721435546874984;
2024-09-08-01:09:30.795295;0.033538818359375;0.39211669921875014;0.0;-0.0038330078125001776;0.3156481933593751;-0.02721435546874984;
2024-09-08-01:09:30.797407;0.03411376953124989;0.3934582519531249;0.0;-0.003641357421875213;0.31833129882812505;-0.027406005859374805;
2024-09-08-01:09:30.798037;0.04043823242187505;0.39978271484375005;0.0;-0.0034497070312498046;0.3240808105468749;-0.027406005859374805;
2024-09-08-01:09:30.798918;0.04599609374999991;0.40744873046874996;0.0;-0.00325805664062484;0.3296386718750002;-0.027597656250000213;
2024-09-08-01:09:30.807414;0.04676269531250021;0.41204833984375;0.0;-0.00325805664062484;0.3323217773437501;-0.027597656250000213;
2024-09-08-01:09:30.807981;0.05174560546875018;0.4233557128906251;0.0;-0.00325805664062484;0.337879638671875;-0.027597656250000213;
2024-09-08-01:09:30.808547;0.05979492187500002;0.43523803710937514;0.0;-0.0030664062499998757;0.3432458496093749;-0.027597656250000213;
2024-09-08-01:09:30.809218;0.060561523437499876;0.4402209472656251;0.0;-0.0030664062499998757;0.3459289550781248;-0.027597656250000213;
2024-09-08-01:09:30.809846;0.062478027343749964;0.45363647460937484;0.0;-0.00325805664062484;0.35129516601562516;-0.027597656250000213;
2024-09-08-01:09:30.811630;0.06113647460937521;0.4683935546875002;0.0;-0.00325805664062484;0.3564697265625001;-0.027597656250000213;
2024-09-08-01:09:30.817416;0.05826171874999986;0.47452636718749996;0.0;-0.0034497070312498046;0.35896118164062507;-0.027597656250000213;
2024-09-08-01:09:30.818003;0.05002075195312505;0.48410888671874996;0.0;-0.003641357421875213;0.3641357421875;-0.027406005859374805;
2024-09-08-01:09:30.818595;0.04082153320312498;0.49369140624999996;0.0;-0.004024658203125142;0.368927001953125;-0.027406005859374805;
2024-09-08-01:09:30.820114;0.03507202148437516;0.4973327636718752;0.0;-0.004216308593750107;0.37141845703125;-0.027406005859374805;
2024-09-08-01:09:30.827392;0.016865234374999982;0.5042321777343752;0.0;-0.004791259765625;0.37601806640625;-0.02721435546874984;
2024-09-08-01:09:30.828115;0.0026831054687499467;0.5115148925781252;0.0;-0.005366210937499893;0.38061767578125005;-0.02721435546874984;
2024-09-08-01:09:30.828783;-0.006132812500000195;0.5143896484375001;0.0;-0.005749511718749822;0.3827258300781251;-0.02721435546874984;
2024-09-08-01:09:30.829346;-0.02721435546874984;0.5161145019531248;0.0;-0.006516113281250124;0.3871337890625002;-0.02721435546874984;
2024-09-08-01:09:30.830722;-0.05021240234375002;0.5168811035156251;0.0;-0.007282714843749982;0.3909667968749999;-0.027022705078124876;
2024-09-08-01:09:30.837582;-0.059219970703125124;0.5174560546875;0.0;-0.007666015624999911;0.39307495117187496;-0.027022705078124876;
2024-09-08-01:09:30.838200;-0.07589355468750014;0.5141979980468752;0.0;-0.008432617187500213;0.39690795898437514;-0.027022705078124876;
2024-09-08-01:09:30.838927;-0.08451782226562488;0.5122814941406251;0.0;-0.009007568359375107;0.40035766601562495;-0.027022705078124876;
2024-09-08-01:09:30.839548;-0.08988403320312521;0.510364990234375;0.0;-0.009390869140625036;0.40208251953125007;-0.027022705078124876;
2024-09-08-01:09:30.841473;-0.09831665039062498;0.50787353515625;0.0;-0.009965820312499929;0.4055322265624999;-0.02721435546874984;
2024-09-08-01:09:30.843451;-0.1048327636718751;0.5088317871093748;0.0;-0.010349121093749858;0.4085986328125002;-0.02721435546874984;
2024-09-08-01:09:30.847497;-0.10751586914062505;0.5097900390625001;0.0;-0.010540771484374822;0.4101318359374999;-0.02721435546874984;
2024-09-08-01:09:30.848111;-0.1067492675781252;0.5128564453125;0.0;-0.010924072265625195;0.4130065917968748;-0.027406005859374805;
2024-09-08-01:09:30.849782;-0.10464111328125014;0.5166894531250001;0.0;-0.01111572265625016;0.4158813476562502;-0.027406005859374805;
2024-09-08-01:09:30.851900;-0.10099975585937493;0.519947509765625;0.0;-0.01111572265625016;0.41722290039062493;-0.027597656250000213;
2024-09-08-01:09:30.854017;-0.09755004882812512;0.5235888671875002;0.0;-0.01111572265625016;0.4199060058593749;-0.027789306640625178;
2024-09-08-01:09:30.856135;-0.08873413085937498;0.524547119140625;0.0;-0.01111572265625016;0.42239746093749986;-0.027980957031250142;
2024-09-08-01:09:30.858257;-0.08298461914062516;0.5258886718750002;0.0;-0.010924072265625195;0.4235473632812501;-0.027980957031250142;
2024-09-08-01:09:30.860371;-0.06784423828124986;0.5266552734375001;0.0;-0.010540771484374822;0.42603881835937507;-0.028172607421875107;
2024-09-08-01:09:30.862489;-0.05385375976562479;0.5233972167968752;0.0;-0.010157470703124893;0.4281469726562501;-0.02836425781250007;
2024-09-08-01:09:30.866738;-0.03411376953124989;0.5145812988281251;0.0;-0.009199218750000071;0.43121337890625;-0.02874755859375;
2024-09-08-01:09:30.868867;-0.019356689453124964;0.5065319824218748;0.0;-0.008624267578125178;0.4331298828125001;-0.028939208984374964;
2024-09-08-01:09:30.870999;-0.010540771484374822;0.5011657714843749;0.0;-0.008240966796874805;0.43389648437499995;-0.02913085937499993;
2024-09-08-01:09:30.873125;0.0030664062499998757;0.4929248046875001;0.0;-0.007474365234374947;0.43562133789062507;-0.029322509765624893;
2024-09-08-01:09:30.875228;0.01763183593749984;0.4820007324218749;0.0;-0.006707763671875089;0.43715454101562523;-0.029514160156249858;
2024-09-08-01:09:30.877347;0.023189697265625142;0.476826171875;0.0;-0.00632446289062516;0.4379211425781251;-0.029705810546874822;
2024-09-08-01:09:30.879460;0.03641357421874991;0.46724365234375;0.0;-0.005557861328124858;0.4394543457031248;-0.029897460937499787;
2024-09-08-01:09:30.881578;0.04695434570312518;0.46015258789062496;0.0;-0.004791259765625;0.4407958984375;-0.030089111328125195;
2024-09-08-01:09:30.883703;0.05078735351562491;0.45631958007812523;0.0;-0.004407958984375071;0.4413708496093749;-0.03028076171875016;
2024-09-08-01:09:30.885825;0.05902832031250016;0.4522949218750001;0.0;-0.003641357421875213;0.44290405273437505;-0.03028076171875016;
2024-09-08-01:09:30.887950;0.06439453125000005;0.44999511718750007;0.0;-0.0030664062499998757;0.4442456054687498;-0.030472412109375124;
2024-09-08-01:09:30.890075;0.0665026855468751;0.44884521484374984;0.0;-0.002874755859374911;0.4450122070312501;-0.030472412109375124;
2024-09-08-01:09:30.892203;0.0705273437499998;0.44807861328125;0.0;-0.0022998046875000178;0.4465454101562498;-0.030472412109375124;
2024-09-08-01:09:30.894325;0.0712939453125001;0.44673706054687523;0.0;-0.0017248535156251243;0.44807861328125;-0.030472412109375124;
2024-09-08-01:09:30.896440;0.07110229492187514;0.4469287109375002;0.0;-0.0015332031250001599;0.44884521484374984;-0.030472412109375124;
2024-09-08-01:09:30.898547;0.07167724609375004;0.4475036621093751;0.0;-0.0013415527343751954;0.45037841796875;-0.030472412109375124;
2024-09-08-01:09:30.902784;0.07014404296874988;0.44290405273437505;0.0;-0.0009582519531248224;0.452869873046875;-0.03028076171875016;
2024-09-08-01:09:30.904900;0.06707763671875;0.44156249999999986;0.0;-0.0007666015624998579;0.45440307617187514;-0.03028076171875016;
2024-09-08-01:09:30.907024;0.05998657226562498;0.4394543457031248;0.0;-0.0007666015624998579;0.4561279296874998;-0.030089111328125195;
2024-09-08-01:09:30.909139;0.05672851562500014;0.43926269531249984;0.0;-0.0007666015624998579;0.4568945312500001;-0.030089111328125195;
2024-09-08-01:09:30.911255;0.049254150390625195;0.43849609375;0.0;-0.0009582519531248224;0.4586193847656248;-0.030089111328125195;
2024-09-08-01:09:30.913373;0.038330078125;0.43715454101562523;0.0;-0.0011499023437497868;0.46034423828124993;-0.029897460937499787;
2024-09-08-01:09:30.915487;0.03200561523437484;0.4369628906249998;0.0;-0.0013415527343751954;0.4613024902343752;-0.029897460937499787;
2024-09-08-01:09:30.917604;0.01954833984374993;0.4379211425781251;0.0;-0.0017248535156251243;0.4630273437499999;-0.029897460937499787;
2024-09-08-01:09:30.919731;0.005749511718749822;0.4436706542968749;0.0;-0.0022998046875000178;0.46494384765624996;-0.029705810546874822;
2024-09-08-01:09:30.921858;-0.0013415527343751954;0.4465454101562498;0.0;-0.0024914550781249822;0.46590209960937523;-0.029705810546874822;
2024-09-08-01:09:30.923972;-0.01284057617187484;0.4538281249999998;0.0;-0.0030664062499998757;0.4678186035156249;-0.029705810546874822;
2024-09-08-01:09:30.926084;-0.02357299804687507;0.46513549804687493;0.0;-0.0034497070312498046;0.46973510742187496;-0.029705810546874822;
2024-09-08-01:09:30.928201;-0.028172607421875107;0.46992675781249993;0.0;-0.0038330078125001776;0.47069335937500023;-0.029705810546874822;
2024-09-08-01:09:30.930317;-0.036605224609374876;0.48027587890625023;0.0;-0.004407958984375071;0.47280151367187484;-0.029705810546874822;
2024-09-08-01:09:30.932434;-0.04158813476562484;0.49081665039062505;0.0;-0.004791259765625;0.4749096679687499;-0.029705810546874822;
2024-09-08-01:09:30.934556;-0.042929687500000036;0.4969494628906248;0.0;-0.0049829101562499645;0.4760595703125001;-0.029705810546874822;
2024-09-08-01:09:30.936681;-0.044846191406250124;0.5049987792968751;0.0;-0.005557861328124858;0.4781677246093752;-0.029705810546874822;
2024-09-08-01:09:30.938800;-0.044462890625000195;0.5109399414062499;0.0;-0.005749511718749822;0.48027587890625023;-0.029897460937499787;
2024-09-08-01:09:30.940914;-0.044846191406250124;0.5141979980468752;0.0;-0.005941162109374787;0.48123413085937505;-0.029897460937499787;
2024-09-08-01:09:30.943031;-0.04388793945312486;0.5186059570312502;0.0;-0.006132812500000195;0.4833422851562501;-0.029897460937499787;
2024-09-08-01:09:30.945144;-0.042929687500000036;0.5241638183593751;0.0;-0.00632446289062516;0.4852587890625002;-0.029897460937499787;
2024-09-08-01:09:30.947260;-0.04254638671875011;0.5260803222656252;0.0;-0.006516113281250124;0.486217041015625;-0.029897460937499787;
2024-09-08-01:09:30.949378;-0.04216308593750018;0.5308715820312502;0.0;-0.006516113281250124;0.48832519531250007;-0.029897460937499787;
2024-09-08-01:09:30.951494;-0.04216308593750018;0.536812744140625;0.0;-0.006707763671875089;0.49024169921875016;-0.030089111328125195;
2024-09-08-01:09:30.953609;-0.04273803710937507;0.5385375976562501;0.0;-0.006707763671875089;0.49100830078125;-0.030089111328125195;
2024-09-08-01:09:30.955736;-0.044846191406250124;0.5425622558593752;0.0;-0.006707763671875089;0.4929248046875001;-0.030089111328125195;
2024-09-08-01:09:30.957858;-0.04197143554687521;0.546395263671875;0.0;-0.006707763671875089;0.49464965820312523;-0.030089111328125195;
2024-09-08-01:09:30.959981;-0.03986328125000016;0.54888671875;0.0;-0.006707763671875089;0.49560791015625005;-0.030089111328125195;
2024-09-08-01:09:30.962095;-0.03718017578125021;0.55310302734375;0.0;-0.006707763671875089;0.4973327636718752;-0.03028076171875016;
2024-09-08-01:09:30.964213;-0.033347167968750036;0.5567443847656248;0.0;-0.006516113281250124;0.4988659667968749;-0.03028076171875016;
2024-09-08-01:09:30.966336;-0.03028076171875016;0.5577026367187501;0.0;-0.006516113281250124;0.4996325683593752;-0.03028076171875016;
2024-09-08-01:09:30.968451;-0.02242309570312484;0.5588525390624999;0.0;-0.00632446289062516;0.5013574218749999;-0.03028076171875016;
2024-09-08-01:09:30.970568;-0.01284057617187484;0.5613439941406249;0.0;-0.006132812500000195;0.5026989746093751;-0.030472412109375124;
2024-09-08-01:09:30.972695;-0.007857666015624876;0.5609606933593749;0.0;-0.005941162109374787;0.5034655761718749;-0.030472412109375124;
2024-09-08-01:09:30.974810;0.0015332031250001599;0.5615356445312498;0.0;-0.005749511718749822;0.5048071289062501;-0.030472412109375124;
2024-09-08-01:09:30.976931;0.010732421874999787;0.5621105957031252;0.0;-0.005366210937499893;0.5061486816406249;-0.030472412109375124;
2024-09-08-01:09:30.979071;0.015523681640624787;0.5619189453125002;0.0;-0.005174560546874929;0.5067236328125002;-0.03066406250000009;
2024-09-08-01:09:30.981175;0.021273193359375053;0.5615356445312498;0.0;-0.0049829101562499645;0.50787353515625;-0.03066406250000009;
2024-09-08-01:09:30.983291;0.024531249999999893;0.5596191406250002;0.0;-0.004791259765625;0.5090234375000002;-0.030855712890625053;
2024-09-08-01:09:30.985406;0.025106201171874787;0.5590441894531248;0.0;-0.0045996093750000355;0.5094067382812502;-0.030855712890625053;
2024-09-08-01:09:30.987527;0.023956298828125;0.55846923828125;0.0;-0.004407958984375071;0.510556640625;-0.031047363281250018;
2024-09-08-01:09:30.989645;0.022998046875000178;0.558277587890625;0.0;-0.004407958984375071;0.5115148925781252;-0.031047363281250018;
2024-09-08-01:09:30.991776;0.021464843750000018;0.5575109863281251;0.0;-0.004216308593750107;0.5118981933593751;-0.031047363281250018;
2024-09-08-01:09:30.993891;0.016673583984375018;0.5575109863281251;0.0;-0.004216308593750107;0.5128564453125;-0.031239013671874982;
2024-09-08-01:09:30.996020;0.012648925781249876;0.5563610839843749;0.0;-0.004216308593750107;0.5136230468749998;-0.031239013671874982;
2024-09-08-01:09:30.998146;0.010732421874999787;0.5554028320312501;0.0;-0.004216308593750107;0.5140063476562502;-0.031239013671874982;
2024-09-08-01:09:31.000270;0.008624267578125178;0.5552111816406251;0.0;-0.004407958984375071;0.51477294921875;-0.031239013671874982;
2024-09-08-01:09:31.002371;0.006132812500000195;0.555977783203125;0.0;-0.004407958984375071;0.515347900390625;-0.03143066406249995;
2024-09-08-01:09:31.004489;0.006132812500000195;0.5546362304687502;0.0;-0.004407958984375071;0.5157312011718749;-0.03143066406249995;
2024-09-08-01:09:31.006607;0.004407958984375071;0.5557861328125;0.0;-0.004407958984375071;0.5164978027343752;-0.03143066406249995;
2024-09-08-01:09:31.010853;0.0009582519531248224;0.5567443847656248;0.0;-0.0045996093750000355;0.517264404296875;-0.03143066406249995;
2024-09-08-01:09:31.012977;-0.0015332031250001599;0.5580859375;0.0;-0.0045996093750000355;0.5178393554687499;-0.031239013671874982;
2024-09-08-01:09:31.015097;-0.007091064453125018;0.5594274902343752;0.0;-0.004791259765625;0.5184143066406248;-0.031239013671874982;
2024-09-08-01:09:31.017216;-0.008240966796874805;0.5609606933593749;0.0;-0.004791259765625;0.5186059570312502;-0.031239013671874982;
2024-09-08-01:09:31.019334;-0.011690673828125053;0.5636437988281249;0.0;-0.004791259765625;0.5191809082031251;-0.031239013671874982;
2024-09-08-01:09:31.021453;-0.013415527343750178;0.5636437988281249;0.0;-0.0049829101562499645;0.519564208984375;-0.031239013671874982;
2024-09-08-01:09:31.023575;-0.01629028320312509;0.5644104003906252;0.0;-0.0049829101562499645;0.519755859375;-0.031239013671874982;
2024-09-08-01:09:31.025705;-0.02108154296875009;0.5647937011718751;0.0;-0.005174560546874929;0.519947509765625;-0.031047363281250018;
2024-09-08-01:09:31.027823;-0.024531249999999893;0.5640270996093748;0.0;-0.005174560546874929;0.5203308105468749;-0.031047363281250018;
2024-09-08-01:09:31.029948;-0.02587280273437509;0.563260498046875;0.0;-0.005174560546874929;0.5203308105468749;-0.031047363281250018;
2024-09-08-01:09:31.032066;-0.026639404296874947;0.5638354492187498;0.0;-0.005366210937499893;0.5205224609374999;-0.031047363281250018;
2024-09-08-01:09:31.034186;-0.026064453125000053;0.5603857421875;0.0;-0.005366210937499893;0.5207141113281248;-0.031047363281250018;
2024-09-08-01:09:31.036306;-0.02548950195312516;0.5603857421875;0.0;-0.005366210937499893;0.5207141113281248;-0.031047363281250018;
2024-09-08-01:09:31.038425;-0.02242309570312484;0.5557861328125;0.0;-0.005366210937499893;0.5207141113281248;-0.031047363281250018;
2024-09-08-01:09:31.040543;-0.018973388671875036;0.55310302734375;0.0;-0.005366210937499893;0.5207141113281248;-0.031047363281250018;
2024-09-08-01:09:31.042665;-0.018590087890625107;0.5504199218750001;0.0;-0.005366210937499893;0.5207141113281248;-0.031239013671874982;
2024-09-08-01:09:31.044782;-0.016673583984375018;0.5452453613281252;0.0;-0.005366210937499893;0.5207141113281248;-0.031239013671874982;
2024-09-08-01:09:31.046963;-0.015140380859374858;0.5402624511718752;0.0;-0.005366210937499893;0.5205224609374999;-0.031239013671874982;
2024-09-08-01:09:31.049034;-0.014948730468749893;0.5381542968750002;0.0;-0.005366210937499893;0.5205224609374999;-0.031239013671874982;
2024-09-08-01:09:31.051154;-0.011690673828125053;0.5347045898437499;0.0;-0.005174560546874929;0.5203308105468749;-0.03143066406249995;
2024-09-08-01:09:31.053254;-0.007857666015624876;0.53163818359375;0.0;-0.005174560546874929;0.52013916015625;-0.03143066406249995;
2024-09-08-01:09:31.055372;-0.006707763671875089;0.52933837890625;0.0;-0.0049829101562499645;0.52013916015625;-0.03162231445312491;
2024-09-08-01:09:31.057487;-0.004791259765625;0.5255053710937498;0.0;-0.0049829101562499645;0.519947509765625;-0.03162231445312491;
2024-09-08-01:09:31.059608;-0.0009582519531248224;0.5203308105468749;0.0;-0.004791259765625;0.519755859375;-0.03162231445312491;
2024-09-08-01:09:31.061730;0.0005749511718748934;0.5187976074218752;0.0;-0.004791259765625;0.519564208984375;-0.03162231445312491;
2024-09-08-01:09:31.063850;0.005366210937499893;0.5159228515624998;0.0;-0.0045996093750000355;0.519564208984375;-0.03162231445312491;
2024-09-08-01:09:31.065974;0.009774169921874964;0.5132397460937499;0.0;-0.0045996093750000355;0.5193725585937501;-0.031813964843749876;
2024-09-08-01:09:31.068093;0.011307373046875124;0.5111315917968748;0.0;-0.004407958984375071;0.5193725585937501;-0.031813964843749876;
2024-09-08-01:09:31.070211;0.012073974609374982;0.510364990234375;0.0;-0.004407958984375071;0.5191809082031251;-0.031813964843749876;
2024-09-08-01:09:31.072326;0.014182128906250036;0.509981689453125;0.0;-0.004216308593750107;0.5191809082031251;-0.03162231445312491;
2024-09-08-01:09:31.074443;0.014948730468749893;0.5111315917968748;0.0;-0.004216308593750107;0.5191809082031251;-0.03162231445312491;
2024-09-08-01:09:31.076564;0.016481933593750053;0.5118981933593751;0.0;-0.004216308593750107;0.5191809082031251;-0.03162231445312491;
2024-09-08-01:09:31.078691;0.013223876953125213;0.5118981933593751;0.0;-0.004216308593750107;0.5191809082031251;-0.03162231445312491;
2024-09-08-01:09:31.080813;0.012457275390624911;0.512664794921875;0.0;-0.004024658203125142;0.5191809082031251;-0.03162231445312491;
2024-09-08-01:09:31.082935;0.008240966796874805;0.5134313964843749;0.0;-0.004216308593750107;0.5191809082031251;-0.03162231445312491;
2024-09-08-01:09:31.085058;0.005174560546874929;0.5174560546875;0.0;-0.004216308593750107;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.087174;0.00325805664062484;0.5191809082031251;0.0;-0.004216308593750107;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.089300;-0.0015332031250001599;0.5233972167968752;0.0;-0.004407958984375071;0.519564208984375;-0.03162231445312491;
2024-09-08-01:09:31.091417;-0.0045996093750000355;0.527230224609375;0.0;-0.004407958984375071;0.519755859375;-0.03143066406249995;
2024-09-08-01:09:31.093531;-0.007282714843749982;0.5285717773437502;0.0;-0.0045996093750000355;0.519755859375;-0.03143066406249995;
2024-09-08-01:09:31.095654;-0.009774169921874964;0.5322131347656249;0.0;-0.0045996093750000355;0.519947509765625;-0.03143066406249995;
2024-09-08-01:09:31.097780;-0.014565429687499964;0.536812744140625;0.0;-0.004791259765625;0.52013916015625;-0.03143066406249995;
2024-09-08-01:09:31.099895;-0.015332031249999822;0.53930419921875;0.0;-0.0049829101562499645;0.52013916015625;-0.03143066406249995;
2024-09-08-01:09:31.102016;-0.017056884765624947;0.54390380859375;0.0;-0.0049829101562499645;0.5203308105468749;-0.03143066406249995;
2024-09-08-01:09:31.104131;-0.01724853515624991;0.54620361328125;0.0;-0.005174560546874929;0.5205224609374999;-0.03143066406249995;
2024-09-08-01:09:31.106250;-0.01763183593749984;0.5471618652343748;0.0;-0.005174560546874929;0.5205224609374999;-0.03162231445312491;
2024-09-08-01:09:31.108383;-0.018015136718750213;0.5500366210937502;0.0;-0.005366210937499893;0.5207141113281248;-0.03162231445312491;
2024-09-08-01:09:31.110491;-0.019739990234374893;0.54888671875;0.0;-0.005366210937499893;0.5207141113281248;-0.03162231445312491;
2024-09-08-01:09:31.112611;-0.021464843750000018;0.54888671875;0.0;-0.005557861328124858;0.5207141113281248;-0.03162231445312491;
2024-09-08-01:09:31.114737;-0.02242309570312484;0.5502282714843751;0.0;-0.005557861328124858;0.5207141113281248;-0.03162231445312491;
2024-09-08-01:09:31.116857;-0.022614746093749805;0.54888671875;0.0;-0.005557861328124858;0.5207141113281248;-0.03162231445312491;
2024-09-08-01:09:31.118974;-0.021848144531249947;0.5492700195312499;0.0;-0.005557861328124858;0.5207141113281248;-0.03162231445312491;
2024-09-08-01:09:31.121088;-0.021273193359375053;0.546011962890625;0.0;-0.005557861328124858;0.5207141113281248;-0.03162231445312491;
2024-09-08-01:09:31.123205;-0.020314941406249787;0.5427539062500002;0.0;-0.005749511718749822;0.5207141113281248;-0.03162231445312491;
2024-09-08-01:09:31.125326;-0.018590087890625107;0.5408374023437501;0.0;-0.005557861328124858;0.5205224609374999;-0.03162231445312491;
2024-09-08-01:09:31.127459;-0.014565429687499964;0.5389208984375;0.0;-0.005557861328124858;0.5205224609374999;-0.03162231445312491;
2024-09-08-01:09:31.129574;-0.010732421874999787;0.5337463378906251;0.0;-0.005557861328124858;0.5203308105468749;-0.03162231445312491;
2024-09-08-01:09:31.131710;-0.010157470703124893;0.5312548828125001;0.0;-0.005557861328124858;0.5203308105468749;-0.03162231445312491;
2024-09-08-01:09:31.133807;-0.007857666015624876;0.5264636230468751;0.0;-0.005366210937499893;0.52013916015625;-0.03162231445312491;
2024-09-08-01:09:31.135920;-0.005174560546874929;0.522247314453125;0.0;-0.005366210937499893;0.519947509765625;-0.03162231445312491;
2024-09-08-01:09:31.138040;-0.0030664062499998757;0.519947509765625;0.0;-0.005174560546874929;0.519947509765625;-0.03143066406249995;
2024-09-08-01:09:31.140156;-0.00019165039062496447;0.5166894531250001;0.0;-0.005174560546874929;0.519755859375;-0.03143066406249995;
2024-09-08-01:09:31.142284;0.002874755859374911;0.515347900390625;0.0;-0.0049829101562499645;0.519564208984375;-0.03162231445312491;
2024-09-08-01:09:31.144386;0.004216308593750107;0.5155395507812499;0.0;-0.0049829101562499645;0.519564208984375;-0.03162231445312491;
2024-09-08-01:09:31.146505;0.007091064453125018;0.5138146972656252;0.0;-0.0049829101562499645;0.519564208984375;-0.03162231445312491;
2024-09-08-01:09:31.148714;0.00804931640624984;0.5138146972656252;0.0;-0.004791259765625;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.150762;0.00804931640624984;0.5130480957031249;0.0;-0.004791259765625;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.152883;0.009390869140625036;0.514964599609375;0.0;-0.004791259765625;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.154994;0.009007568359375107;0.517264404296875;0.0;-0.004791259765625;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.157111;0.009007568359375107;0.5174560546875;0.0;-0.004791259765625;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.159232;0.010924072265625195;0.5193725585937501;0.0;-0.0045996093750000355;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.161348;0.008240966796874805;0.5203308105468749;0.0;-0.004791259765625;0.5193725585937501;-0.03162231445312491;
2024-09-08-01:09:31.163467;0.006516113281250124;0.5212890625000002;0.0;-0.004791259765625;0.519564208984375;-0.03162231445312491;
2024-09-08-01:09:31.165585;0.002874755859374911;0.524547119140625;0.0;-0.004791259765625;0.519564208984375;-0.03162231445312491;
2024-09-08-01:09:31.167711;0.0022998046875000178;0.526846923828125;0.0;-0.004791259765625;0.519755859375;-0.03162231445312491;
2024-09-08-01:09:31.169829;0.0026831054687499467;0.5276135253906249;0.0;-0.004791259765625;0.519755859375;-0.03162231445312491;
2024-09-08-01:09:31.171951;-0.0011499023437497868;0.5304882812499998;0.0;-0.0049829101562499645;0.519755859375;-0.03162231445312491;
2024-09-08-01:09:31.174065;-0.005941162109374787;0.5327880859374998;0.0;-0.0049829101562499645;0.519947509765625;-0.03162231445312491;
2024-09-08-01:09:31.176186;-0.008240966796874805;0.53393798828125;0.0;-0.0049829101562499645;0.519947509765625;-0.03143066406249995;
2024-09-08-01:09:31.178303;-0.011690673828125053;0.5348962402343749;0.0;-0.005174560546874929;0.52013916015625;-0.03143066406249995;
2024-09-08-01:09:31.180419;-0.013223876953125213;0.5362377929687501;0.0;-0.005174560546874929;0.52013916015625;-0.03143066406249995;
