time;ahrsDataKalman.angData[0];ahrsDataKalman.angData[1];ahrsDataKalman.angData[2];ahrsDataMahony.angData[0];ahrsDataMahony.angData[1];ahrsDataMahony.angData[2]
2024-09-08-01:10:14.343216;-0.007857666015624876;-0.483917236328125;0.0;-0.006132812500000195;-0.48468383789062486;-0.0049829101562499645;
2024-09-08-01:10:14.345339;-0.006707763671875089;-0.48468383789062486;0.0;-0.006132812500000195;-0.48468383789062486;-0.0049829101562499645;
2024-09-08-01:10:14.347471;-0.006707763671875089;-0.483917236328125;0.0;-0.006132812500000195;-0.48468383789062486;-0.0049829101562499645;
2024-09-08-01:10:14.349586;-0.005174560546874929;-0.48430053710937493;0.0;-0.006132812500000195;-0.48468383789062486;-0.0049829101562499645;
2024-09-08-01:10:14.351703;-0.005174560546874929;-0.4844921874999999;0.0;-0.006132812500000195;-0.48468383789062486;-0.0049829101562499645;
2024-09-08-01:10:14.353825;-0.005941162109374787;-0.48506713867187523;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.355947;-0.005941162109374787;-0.48602539062500005;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.358068;-0.006899414062500053;-0.48851684570312504;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.360186;-0.006899414062500053;-0.4892834472656249;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.362592;-0.005749511718749822;-0.4906250000000001;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.365102;-0.005557861328124858;-0.49139160156249995;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.366577;-0.005941162109374787;-0.49024169921875016;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.368687;-0.006516113281250124;-0.4917749023437499;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.370797;-0.005366210937499893;-0.49139160156249995;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.372917;-0.006707763671875089;-0.49024169921875016;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.375040;-0.007857666015624876;-0.48851684570312504;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.377156;-0.00804931640624984;-0.48640869140625;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.379273;-0.008624267578125178;-0.4858337402343751;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.381393;-0.008240966796874805;-0.4875585937500002;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.383524;-0.009007568359375107;-0.4873669433593748;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.385653;-0.00804931640624984;-0.4875585937500002;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.387765;-0.008815917968750142;-0.48717529296874984;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.389900;-0.008815917968750142;-0.48794189453125014;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.392017;-0.007282714843749982;-0.4869836425781249;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.394122;-0.006707763671875089;-0.4873669433593748;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.396244;-0.007091064453125018;-0.4856420898437501;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.398359;-0.007091064453125018;-0.4829589843750002;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.400490;-0.008240966796874805;-0.4827673339843752;0.0;-0.00632446289062516;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.402608;-0.008624267578125178;-0.4810424804687501;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.404730;-0.00958251953125;-0.4804675292968752;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.406849;-0.009774169921874964;-0.47950927734374993;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.408972;-0.009965820312499929;-0.47989257812499986;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.411088;-0.009390869140625036;-0.48065917968750016;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.413331;-0.008432617187500213;-0.4797009277343749;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.415345;-0.007666015624999911;-0.47989257812499986;0.0;-0.00632446289062516;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.417463;-0.00632446289062516;-0.47931762695312496;0.0;-0.00632446289062516;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.419566;-0.005749511718749822;-0.4804675292968752;0.0;-0.00632446289062516;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.421679;-0.004024658203125142;-0.48027587890625023;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.423797;-0.0038330078125001776;-0.481617431640625;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.425912;-0.0038330078125001776;-0.4825756835937498;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.428037;-0.0022998046875000178;-0.4825756835937498;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.430151;-0.003641357421875213;-0.481617431640625;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.432270;-0.004216308593750107;-0.4821923828124999;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.434390;-0.0034497070312498046;-0.48353393554687507;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.436530;-0.00325805664062484;-0.48468383789062486;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.438639;-0.0024914550781249822;-0.48545043945312516;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.440755;-0.0026831054687499467;-0.48545043945312516;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.442874;-0.0038330078125001776;-0.4858337402343751;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.444993;-0.0045996093750000355;-0.486217041015625;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.447110;-0.0038330078125001776;-0.48640869140625;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.449225;-0.00325805664062484;-0.4867919921874999;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.451348;-0.0021081542968750533;-0.4877502441406252;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.453475;-0.0021081542968750533;-0.48851684570312504;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.455592;-0.0038330078125001776;-0.48851684570312504;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.459851;-0.004024658203125142;-0.4881335449218751;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.461954;-0.0045996093750000355;-0.4875585937500002;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.464075;-0.005749511718749822;-0.4873669433593748;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.466189;-0.006132812500000195;-0.4881335449218751;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.468307;-0.005749511718749822;-0.4875585937500002;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.470435;-0.00632446289062516;-0.48640869140625;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.472557;-0.008624267578125178;-0.4848754882812498;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.474674;-0.008432617187500213;-0.4852587890625002;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.476791;-0.008815917968750142;-0.48545043945312516;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.478913;-0.007091064453125018;-0.4848754882812498;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.481033;-0.0045996093750000355;-0.4848754882812498;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.483153;-0.005366210937499893;-0.48410888671874996;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.485274;-0.00632446289062516;-0.4825756835937498;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.487402;-0.007282714843749982;-0.4825756835937498;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.489521;-0.006707763671875089;-0.48142578125;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.491638;-0.008624267578125178;-0.4833422851562501;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.493760;-0.009390869140625036;-0.48238403320312484;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.495881;-0.009199218750000071;-0.4829589843750002;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.498002;-0.007857666015624876;-0.4829589843750002;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.500119;-0.007857666015624876;-0.4848754882812498;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.502239;-0.008240966796874805;-0.4844921874999999;0.0;-0.006132812500000195;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.504354;-0.008815917968750142;-0.48410888671874996;0.0;-0.00632446289062516;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.506479;-0.009390869140625036;-0.4833422851562501;0.0;-0.00632446289062516;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.508598;-0.009965820312499929;-0.4825756835937498;0.0;-0.00632446289062516;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.511387;-0.008815917968750142;-0.4820007324218749;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.512906;-0.008432617187500213;-0.48238403320312484;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.514969;-0.007857666015624876;-0.4829589843750002;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.517078;-0.007091064453125018;-0.4827673339843752;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.519192;-0.00804931640624984;-0.48468383789062486;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.521312;-0.007666015624999911;-0.48506713867187523;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.523439;-0.008624267578125178;-0.48602539062500005;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.525553;-0.006707763671875089;-0.48660034179687495;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.527670;-0.00632446289062516;-0.48640869140625;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.529795;-0.00632446289062516;-0.48506713867187523;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.531916;-0.005557861328124858;-0.48468383789062486;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.534037;-0.005557861328124858;-0.48468383789062486;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.536154;-0.005749511718749822;-0.4829589843750002;0.0;-0.00632446289062516;-0.4848754882812498;-0.0049829101562499645;
2024-09-08-01:10:14.538270;-0.0049829101562499645;-0.48142578125;0.0;-0.00632446289062516;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.540390;-0.0045996093750000355;-0.48142578125;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.542513;-0.004407958984375071;-0.48238403320312484;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.544633;-0.0049829101562499645;-0.48410888671874996;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.546755;-0.005557861328124858;-0.4848754882812498;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.548876;-0.005557861328124858;-0.4844921874999999;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.550990;-0.0045996093750000355;-0.4858337402343751;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.553107;-0.0045996093750000355;-0.486217041015625;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.555225;-0.004216308593750107;-0.48794189453125014;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.557346;-0.00325805664062484;-0.4873669433593748;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.559472;-0.003641357421875213;-0.48794189453125014;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.561597;-0.00325805664062484;-0.48794189453125014;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.563729;-0.0026831054687499467;-0.48890014648437496;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.565840;-0.0026831054687499467;-0.48851684570312504;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.567978;-0.003641357421875213;-0.48794189453125014;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.570355;-0.004024658203125142;-0.48717529296874984;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.572191;-0.004791259765625;-0.4867919921874999;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.574308;-0.0049829101562499645;-0.4869836425781249;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.576430;-0.005749511718749822;-0.48794189453125014;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.578550;-0.006132812500000195;-0.4877502441406252;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.580673;-0.006516113281250124;-0.4869836425781249;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.582795;-0.005557861328124858;-0.48545043945312516;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.584912;-0.004791259765625;-0.48602539062500005;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.587033;-0.0038330078125001776;-0.4852587890625002;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.589148;-0.003641357421875213;-0.48506713867187523;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.591267;-0.004791259765625;-0.4852587890625002;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.593385;-0.005366210937499893;-0.48506713867187523;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.595513;-0.0034497070312498046;-0.4856420898437501;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.597636;-0.004216308593750107;-0.48410888671874996;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.599760;-0.005366210937499893;-0.4848754882812498;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.601876;-0.007282714843749982;-0.48353393554687507;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.603993;-0.008815917968750142;-0.48430053710937493;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.606114;-0.006707763671875089;-0.4821923828124999;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.608228;-0.008240966796874805;-0.48142578125;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.610343;-0.008815917968750142;-0.48142578125;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.612464;-0.009007568359375107;-0.48238403320312484;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.614583;-0.008432617187500213;-0.4827673339843752;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.616704;-0.007666015624999911;-0.4820007324218749;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.618833;-0.006707763671875089;-0.4829589843750002;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.620945;-0.006516113281250124;-0.48315063476562514;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.623068;-0.005366210937499893;-0.48315063476562514;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.625186;-0.005749511718749822;-0.4833422851562501;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.627302;-0.0049829101562499645;-0.483917236328125;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.629426;-0.004216308593750107;-0.4825756835937498;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.631540;-0.006707763671875089;-0.483917236328125;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.633657;-0.005174560546874929;-0.48315063476562514;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.635779;-0.005366210937499893;-0.4833422851562501;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.638462;-0.004791259765625;-0.48430053710937493;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.640285;-0.005174560546874929;-0.4852587890625002;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.642137;-0.0049829101562499645;-0.48545043945312516;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.644254;-0.0049829101562499645;-0.48545043945312516;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.646371;-0.004024658203125142;-0.48545043945312516;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.648494;-0.003641357421875213;-0.4858337402343751;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.650615;-0.0030664062499998757;-0.48717529296874984;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.652742;-0.0026831054687499467;-0.48851684570312504;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.654857;-0.0034497070312498046;-0.4877502441406252;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.656982;-0.004407958984375071;-0.48794189453125014;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.659095;-0.0038330078125001776;-0.48794189453125014;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.661275;-0.004024658203125142;-0.48832519531250007;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.665466;-0.006132812500000195;-0.48660034179687495;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.667578;-0.00632446289062516;-0.48717529296874984;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.669726;-0.005749511718749822;-0.48640869140625;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.671992;-0.0049829101562499645;-0.4856420898437501;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.673948;-0.00632446289062516;-0.4858337402343751;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.676054;-0.007857666015624876;-0.48506713867187523;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.678167;-0.006899414062500053;-0.483917236328125;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.680285;-0.007666015624999911;-0.48372558593750004;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.682410;-0.007091064453125018;-0.4833422851562501;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.684531;-0.007091064453125018;-0.48410888671874996;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.686648;-0.00632446289062516;-0.48468383789062486;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.688776;-0.005941162109374787;-0.48410888671874996;0.0;-0.005941162109374787;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.690899;-0.005557861328124858;-0.483917236328125;0.0;-0.005941162109374787;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.693009;-0.00632446289062516;-0.48410888671874996;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.695126;-0.006707763671875089;-0.4833422851562501;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.697242;-0.006899414062500053;-0.48410888671874996;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.699362;-0.007857666015624876;-0.48430053710937493;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.701497;-0.006707763671875089;-0.48430053710937493;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.703611;-0.006516113281250124;-0.48410888671874996;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.705730;-0.006899414062500053;-0.4848754882812498;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.707845;-0.00632446289062516;-0.483917236328125;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.709961;-0.004407958984375071;-0.48372558593750004;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.712076;-0.004407958984375071;-0.48353393554687507;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.714195;-0.004791259765625;-0.48430053710937493;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.716312;-0.005749511718749822;-0.4858337402343751;0.0;-0.005941162109374787;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.718447;-0.007282714843749982;-0.4852587890625002;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.720558;-0.008432617187500213;-0.48545043945312516;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.722674;-0.007857666015624876;-0.48506713867187523;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.724795;-0.00632446289062516;-0.4852587890625002;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.726929;-0.006132812500000195;-0.48506713867187523;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.729029;-0.006707763671875089;-0.48372558593750004;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.731150;-0.00632446289062516;-0.48353393554687507;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.733268;-0.005749511718749822;-0.48410888671874996;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.735389;-0.00632446289062516;-0.4858337402343751;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.737509;-0.006899414062500053;-0.48602539062500005;0.0;-0.006132812500000195;-0.48506713867187523;-0.0049829101562499645;
2024-09-08-01:10:14.739622;-0.007666015624999911;-0.4852587890625002;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.741738;-0.007857666015624876;-0.4844921874999999;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.743857;-0.007091064453125018;-0.48545043945312516;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.745977;-0.005749511718749822;-0.48545043945312516;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.748093;-0.005941162109374787;-0.4844921874999999;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.750212;-0.005941162109374787;-0.48353393554687507;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.752331;-0.005557861328124858;-0.4825756835937498;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.754456;-0.005749511718749822;-0.48142578125;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.756576;-0.005749511718749822;-0.48123413085937505;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.758697;-0.006516113281250124;-0.4844921874999999;0.0;-0.006132812500000195;-0.4848754882812498;-0.004791259765625;
2024-09-08-01:10:14.760819;-0.006516113281250124;-0.4858337402343751;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
2024-09-08-01:10:14.762938;-0.007091064453125018;-0.48545043945312516;0.0;-0.006132812500000195;-0.48506713867187523;-0.004791259765625;
